id,chatgpt_response,code_1,code_2,code_3,code_4,code_5,code_6
50228631,1 3 1 99 99 99,1,3,1,99,99,99
43540048,1 3 1 99 99 99,1,3,1,99,99,99
45068344,0 99 99 99 99 99,0,99,99,99,99,99
43066927,1 1 2 5 1 1,1,1,2,5,1,1
49971741,0 99 99 99 99 99,0,99,99,99,99,99
29251604,1 1 2 4 1 99,1,1,2,4,1,99
29803979,1 3 1 99 99 99,1,3,1,99,99,99
51668588,1 3 1 99 99 99,1,3,1,99,99,99
51000427,1 99 99 99 99 99,1,99,99,99,99,99
29190193,,,NA,NA,NA,NA,NA
42206116,0 99 99 99 99 99,0,99,99,99,99,99
55008575,,,NA,NA,NA,NA,NA
42253246,,,NA,NA,NA,NA,NA
33258063,0 99 99 99 99 99,0,99,99,99,99,99
44813227,1 1 2 4 1 99,1,1,2,4,1,99
38212148,0 99 99 99 99 99,0,99,99,99,99,99
34628354,1 3 1 99 99 99,1,3,1,99,99,99
39174624,,,NA,NA,NA,NA,NA
50188822,,,NA,NA,NA,NA,NA
27078107,1 1 2 4 1 99,1,1,2,4,1,99
50926428,0 99 99 99 99 99,0,99,99,99,99,99
46154839,,,NA,NA,NA,NA,NA
47768577,0 99 99 99 99 99,0,99,99,99,99,99
52386781,,,NA,NA,NA,NA,NA
47583685,,,NA,NA,NA,NA,NA
27594566,1 99 99 99 99 99,1,99,99,99,99,99
49680450,0 99 99 99 99 99,0,99,99,99,99,99
49680548,0 99 99 99 99 99,0,99,99,99,99,99
45921349,,,NA,NA,NA,NA,NA
28155045,0 99 99 99 99 99,0,99,99,99,99,99
54043706,0 99 99 99 99 99,0,99,99,99,99,99
35247076,0 99 99 99 99 99,0,99,99,99,99,99
29314917,0 99 99 99 99 99,0,99,99,99,99,99
53394468,0 99 99 99 99 99,0,99,99,99,99,99
46386934,,,NA,NA,NA,NA,NA
50547790,1 1 2 4 1 99,1,1,2,4,1,99
31900955,,,NA,NA,NA,NA,NA
35076733,1 1 2 4 1 99,1,1,2,4,1,99
413604,1 1 2 4 1 99,1,1,2,4,1,99
48448732,1 1 2 4 1 99,1,1,2,4,1,99
38296826,0 99 99 99 99 99,0,99,99,99,99,99
27776212,,,NA,NA,NA,NA,NA
50259646,1 99 99 99 99 99,1,99,99,99,99,99
27959824,0 99 99 99 99 99,0,99,99,99,99,99
49996145,,,NA,NA,NA,NA,NA
53612686,0 99 99 99 99 99,0,99,99,99,99,99
30953878,,,NA,NA,NA,NA,NA
55291680,,,NA,NA,NA,NA,NA
38402254,,,NA,NA,NA,NA,NA
51565739,,,NA,NA,NA,NA,NA
52663259,0 99 99 99 99 99,0,99,99,99,99,99
48586952,0 99 99 99 99 99,0,99,99,99,99,99
34942358,0 99 99 99 99 99,0,99,99,99,99,99
54277386,1 99 99 99 99 99,1,99,99,99,99,99
29226217,0 99 99 99 99 99,0,99,99,99,99,99
41462202,,,NA,NA,NA,NA,NA
49844590,,,NA,NA,NA,NA,NA
53943082,0 99 99 99 99 99,0,99,99,99,99,99
36598066,1 1 2 5 1 99,1,1,2,5,1,99
51565739,,,NA,NA,NA,NA,NA
40665744,0 99 99 99 99 99,0,99,99,99,99,99
43590198,0 99 99 99 99 99,0,99,99,99,99,99
32938210,,,NA,NA,NA,NA,NA
55204084,0 99 99 99 99 99,0,99,99,99,99,99
44138250,1 99 99 99 99 99,1,99,99,99,99,99
53007699,1 99 99 99 99 99,1,99,99,99,99,99
34114337,1 3 1 99 99 99,1,3,1,99,99,99
37907089,,,NA,NA,NA,NA,NA
44217236,1 3 1 99 99 99,1,3,1,99,99,99
51041849,1 1 2 4 1 99,1,1,2,4,1,99
38339585,0 99 99 99 99 99,0,99,99,99,99,99
44352620,0 99 99 99 99 99,0,99,99,99,99,99
49778965,1 1 2 4 1 99,1,1,2,4,1,99
42404054,0 99 99 99 99 99,0,99,99,99,99,99
48412528,0 99 99 99 99 99,0,99,99,99,99,99
30008631,0 99 99 99 99 99,0,99,99,99,99,99
53919183,0 99 99 99 99 99,0,99,99,99,99,99
37893239,1 1 2 4 1 99,1,1,2,4,1,99
43811334,,,NA,NA,NA,NA,NA
41211900,0 99 99 99 99 99,0,99,99,99,99,99
48107330,0 99 99 99 99 99,0,99,99,99,99,99
31075805,,,NA,NA,NA,NA,NA
30337270,,,NA,NA,NA,NA,NA
43065892,1 1 2 4 1 99,1,1,2,4,1,99
53245627,1 1 2 4 1 99,1,1,2,4,1,99
31560190,0 99 99 99 99 99,0,99,99,99,99,99
30222856,1 1 2 4 1 99,1,1,2,4,1,99
44856115,0 99 99 99 99 99,0,99,99,99,99,99
37311948,0 99 99 99 99 99,0,99,99,99,99,99
37966029,,,NA,NA,NA,NA,NA
50286251,1 99 99 99 99 99,1,99,99,99,99,99
50819976,,,NA,NA,NA,NA,NA
49764809,1 3 1 99 99 99,1,3,1,99,99,99
49876260,1 1 2 5 1 99,1,1,2,5,1,99
49356624,,,NA,NA,NA,NA,NA
45830024,0 99 99 99 99 99,0,99,99,99,99,99
52500370,1 3 1 99 99 99,1,3,1,99,99,99
29707395,1 99 99 99 99 99,1,99,99,99,99,99
53185148,0 99 99 99 99 99,0,99,99,99,99,99
42180124,0 99 99 99 99 99,0,99,99,99,99,99
32673487,0 99 99 99 99 99,0,99,99,99,99,99
30346146,1 99 99 99 99 99,1,99,99,99,99,99
42067576,1 99 99 99 99 99,1,99,99,99,99,99
28575210,1 99 99 99 99 99,1,99,99,99,99,99
50588680,,,NA,NA,NA,NA,NA
36503891,0 99 99 99 99 99,0,99,99,99,99,99
44138635,,,NA,NA,NA,NA,NA
49903752,0 99 99 99 99 99,0,99,99,99,99,99
43570968,1 3 1 99 99 99,1,3,1,99,99,99
32163892,0 99 99 99 99 99,0,99,99,99,99,99
31178916,0 99 99 99 99 99,0,99,99,99,99,99
52663258,,,NA,NA,NA,NA,NA
54814319,0 99 99 99 99 99,0,99,99,99,99,99
37950833,0 99 99 99 99 99,0,99,99,99,99,99
47311240,1 3 1 99 99 99,1,3,1,99,99,99
336213,1 3 1 99 99 99,1,3,1,99,99,99
45526952,1 1 2 4 1 6,1,1,2,4,1,6
718251,0 99 99 99 99 99,0,99,99,99,99,99
27209354,0 99 99 99 99 99,0,99,99,99,99,99
54743086,0 99 99 99 99 99,0,99,99,99,99,99
53382238,,,NA,NA,NA,NA,NA
41369823,1 99 99 99 99 99,1,99,99,99,99,99
1001183,0 99 99 99 99 99,0,99,99,99,99,99
35884623,1 4 1 99 99 99,1,4,1,99,99,99
46136032,0 99 99 99 99 99,0,99,99,99,99,99
38605673,,,NA,NA,NA,NA,NA
28881007,1 3 1 99 99 99,1,3,1,99,99,99
53852721,,,NA,NA,NA,NA,NA
47662060,1 1 2 4 1 99,1,1,2,4,1,99
29440046,1 3 1 99 99 99,1,3,1,99,99,99
40656546,,,NA,NA,NA,NA,NA
37687647,0 99 99 99 99 99,0,99,99,99,99,99
55682543,,,NA,NA,NA,NA,NA
46676185,0 99 99 99 99 99,0,99,99,99,99,99
51425719,,,NA,NA,NA,NA,NA
49174288,0 99 99 99 99 99,0,99,99,99,99,99
29781691,0 99 99 99 99 99,0,99,99,99,99,99
34558678,0 99 99 99 99 99,0,99,99,99,99,99
48474135,0 99 99 99 99 99,0,99,99,99,99,99
32109761,,,NA,NA,NA,NA,NA
37163734,1 1 2 5 1 99,1,1,2,5,1,99
42581777,,,NA,NA,NA,NA,NA
40636234,0 99 99 99 99 99,0,99,99,99,99,99
49146223,0 99 99 99 99 99,0,99,99,99,99,99
42908868,1 99 99 99 99 99,1,99,99,99,99,99
51860299,1 1 2 4 1 99,1,1,2,4,1,99
54503679,1 3 1 99 99 99,1,3,1,99,99,99
52107693,0 99 99 99 99 99,0,99,99,99,99,99
37716225,,,NA,NA,NA,NA,NA
43060527,1 1 2 4 1 99,1,1,2,4,1,99
48954166,1 4 1 99 99 99,1,4,1,99,99,99
43935163,0 99 99 99 99 99,0,99,99,99,99,99
43062095,1 3 1 99 99 99,1,3,1,99,99,99
52824542,,,NA,NA,NA,NA,NA
47732284,0 99 99 99 99 99,0,99,99,99,99,99
27242514,1 99 99 99 99 99,1,99,99,99,99,99
52398973,1 1 2 4 1 99,1,1,2,4,1,99
40198739,,,NA,NA,NA,NA,NA
48415965,0 99 99 99 99 99,0,99,99,99,99,99
35828642,0 99 99 99 99 99,0,99,99,99,99,99
42572009,1 1 2 4 1 6,1,1,2,4,1,6
41916346,,,NA,NA,NA,NA,NA
30562346,1 3 1 99 99 99,1,3,1,99,99,99
36793127,0 99 99 99 99 99,0,99,99,99,99,99
39880515,,,NA,NA,NA,NA,NA
54137660,,,NA,NA,NA,NA,NA
38637164,0 99 99 99 99 99,0,99,99,99,99,99
55575304,0 99 99 99 99 99,0,99,99,99,99,99
32960181,1 1 2 4 1 6,1,1,2,4,1,6
38155514,1 3 1 99 99 99,1,3,1,99,99,99
49775008,0 99 99 99 99 99,0,99,99,99,99,99
50167423,0 99 99 99 99 99,0,99,99,99,99,99
38394038,0 99 99 99 99 99,0,99,99,99,99,99
36407588,1 99 99 99 99 99,1,99,99,99,99,99
20469485,0 99 99 99 99 99,0,99,99,99,99,99
52577022,0 99 99 99 99 99,0,99,99,99,99,99
35146563,1 3 1 99 99 99,1,3,1,99,99,99
44064710,0 99 99 99 99 99,0,99,99,99,99,99
37917479,0 99 99 99 99 99,0,99,99,99,99,99
29454223,0 99 99 99 99 99,0,99,99,99,99,99
45451079,1 1 2 4 1 1,1,1,2,4,1,1
47751823,0 99 99 99 99 99,0,99,99,99,99,99
30809337,1 1 2 4 1 1,1,1,2,4,1,1
42440446,0 99 99 99 99 99,0,99,99,99,99,99
34890476,1 3 1 99 99 99,1,3,1,99,99,99
50751408,0 99 99 99 99 99,0,99,99,99,99,99
40894497,0 99 99 99 99 99,0,99,99,99,99,99
48425420,1 1 2 4 1 99,1,1,2,4,1,99
36132124,,,NA,NA,NA,NA,NA
30817518,0 99 99 99 99 99,0,99,99,99,99,99
37396062,1 99 99 99 99 99,1,99,99,99,99,99
51393377,0 99 99 99 99 99,0,99,99,99,99,99
43754509,,,NA,NA,NA,NA,NA
36206622,1 99 99 99 99 99,1,99,99,99,99,99
55249491,1 1 2 4 1 2,1,1,2,4,1,2
30162694,0 99 99 99 99 99,0,99,99,99,99,99
36714424,1 1 2 4 1 99,1,1,2,4,1,99
37932382,,,NA,NA,NA,NA,NA
55208612,0 99 99 99 99 99,0,99,99,99,99,99
50977484,0 99 99 99 99 99,0,99,99,99,99,99
40709142,0 99 99 99 99 99,0,99,99,99,99,99
37327486,1 1 2 5 3 99,1,1,2,5,3,99
29859770,1 3 1 99 99 99,1,3,1,99,99,99
46541680,1 99 99 99 99 99,1,99,99,99,99,99
46492411,,,NA,NA,NA,NA,NA
29379018,0 99 99 99 99 99,0,99,99,99,99,99
37114792,1 1 2 4 1 99,1,1,2,4,1,99
37522394,0 99 99 99 99 99,0,99,99,99,99,99
51565739,,,NA,NA,NA,NA,NA
41638161,0 99 99 99 99 99,0,99,99,99,99,99
25373586,0 99 99 99 99 99,0,99,99,99,99,99
55477878,,,NA,NA,NA,NA,NA
50344608,1 3 1 99 99 99,1,3,1,99,99,99
50592675,1 3 1 99 99 99,1,3,1,99,99,99
42969559,1 1 2 4 1 99,1,1,2,4,1,99
44979468,0 99 99 99 99 99,0,99,99,99,99,99
53786040,,,NA,NA,NA,NA,NA
37188841,1 3 1 99 99 99,1,3,1,99,99,99
31512110,1 1 2 4 1 99,1,1,2,4,1,99
51501970,0 99 99 99 99 99,0,99,99,99,99,99
43642084,0 99 99 99 99 99,0,99,99,99,99,99
55399577,0 99 99 99 99 99,0,99,99,99,99,99
36671078,,,NA,NA,NA,NA,NA
32005302,0 99 99 99 99 99,0,99,99,99,99,99
34349327,0 99 99 99 99 99,0,99,99,99,99,99
43250270,,,NA,NA,NA,NA,NA
34174784,0 99 99 99 99 99,0,99,99,99,99,99
31847826,1 1 2 4 1 99,1,1,2,4,1,99
48510151,0 99 99 99 99 99,0,99,99,99,99,99
47873055,1 1 2 4 1 99,1,1,2,4,1,99
53830745,1 1 2 4 1 99,1,1,2,4,1,99
47229942,,,NA,NA,NA,NA,NA
40295121,0 99 99 99 99 99,0,99,99,99,99,99
28731299,0 99 99 99 99 99,0,99,99,99,99,99
54186757,0 99 99 99 99 99,0,99,99,99,99,99
46901356,1 99 99 99 99 99,1,99,99,99,99,99
40297378,0 99 99 99 99 99,0,99,99,99,99,99
38946378,,,NA,NA,NA,NA,NA
38781785,1 3 99 99 99 99,1,3,99,99,99,99
40729378,1 99 99 99 99 99,1,99,99,99,99,99
38229966,1 1 1 3 99 99,1,1,1,3,99,99
51565739,,,NA,NA,NA,NA,NA
107948,0 99 99 99 99 99,0,99,99,99,99,99
32603444,1 99 99 99 99 99,1,99,99,99,99,99
37175038,0 99 99 99 99 99,0,99,99,99,99,99
53918871,0 99 99 99 99 99,0,99,99,99,99,99
36710107,1 1 2 4 1 99,1,1,2,4,1,99
48254165,1 4 1 99 99 99,1,4,1,99,99,99
52237529,0 99 99 99 99 99,0,99,99,99,99,99
51565739,,,NA,NA,NA,NA,NA
1022851,1 99 99 99 99 99,1,99,99,99,99,99
37884552,0 99 99 99 99 99,0,99,99,99,99,99
44037364,0 99 99 99 99 99,0,99,99,99,99,99
42245761,0 99 99 99 99 99,0,99,99,99,99,99
48560260,,,NA,NA,NA,NA,NA
53629109,0 99 99 99 99 99,0,99,99,99,99,99
40672803,1 1 2 4 1 99,1,1,2,4,1,99
54036501,,,NA,NA,NA,NA,NA
36135621,0 99 99 99 99 99,0,99,99,99,99,99
53029635,,,NA,NA,NA,NA,NA
45018287,0 99 99 99 99 99,0,99,99,99,99,99
27588540,0 99 99 99 99 99,0,99,99,99,99,99
53879575,,,NA,NA,NA,NA,NA
51533512,1 3 1 99 99 99,1,3,1,99,99,99
53188780,1 3 1 99 99 99,1,3,1,99,99,99
48426218,1 1 2 4 1 99,1,1,2,4,1,99
39036928,0 99 99 99 99 99,0,99,99,99,99,99
51439125,1 1 2 4 1 6,1,1,2,4,1,6
54925330,0 99 99 99 99 99,0,99,99,99,99,99
53218792,,,NA,NA,NA,NA,NA
36580405,0 99 99 99 99 99,0,99,99,99,99,99
36594535,0 99 99 99 99 99,0,99,99,99,99,99
36229270,0 99 99 99 99 99,0,99,99,99,99,99
49620260,1 3 2 99 99 99,1,3,2,99,99,99
39504152,0 99 99 99 99 99,0,99,99,99,99,99
31149624,0 99 99 99 99 99,0,99,99,99,99,99
50182230,1 1 2 4 1 99,1,1,2,4,1,99
52749227,1 1 2 4 1 99,1,1,2,4,1,99
44716113,,,NA,NA,NA,NA,NA
37749386,1 1 2 4 1 1,1,1,2,4,1,1
48930931,1 1 2 4 1 99,1,1,2,4,1,99
28648089,0 99 99 99 99 99,0,99,99,99,99,99
43813470,1 99 99 99 99 99,1,99,99,99,99,99
47976893,,,NA,NA,NA,NA,NA
50717712,0 99 99 99 99 99,0,99,99,99,99,99
49368291,,,NA,NA,NA,NA,NA
34227574,1 3 2 99 99 99,1,3,2,99,99,99
44257842,0 99 99 99 99 99,0,99,99,99,99,99
25487088,0 99 99 99 99 99,0,99,99,99,99,99
39824098,0 99 99 99 99 99,0,99,99,99,99,99
45101731,0 99 99 99 99 99,0,99,99,99,99,99
36555194,1 99 99 99 99 99,1,99,99,99,99,99
47876328,0 99 99 99 99 99,0,99,99,99,99,99
36663923,0 99 99 99 99 99,0,99,99,99,99,99
55217404,0 99 99 99 99 99,0,99,99,99,99,99
50483191,,,NA,NA,NA,NA,NA
48402911,0 99 99 99 99 99,0,99,99,99,99,99
34920875,1 3 1 99 99 99,1,3,1,99,99,99
36547139,0 99 99 99 99 99,0,99,99,99,99,99
39787165,0 99 99 99 99 99,0,99,99,99,99,99
51409091,,,NA,NA,NA,NA,NA
603151,,,NA,NA,NA,NA,NA
36639801,1 1 2 4 1 99,1,1,2,4,1,99
51736895,0 99 99 99 99 99,0,99,99,99,99,99
36809733,,,NA,NA,NA,NA,NA
43285477,,,NA,NA,NA,NA,NA
35009134,1 1 2 4 1 99,1,1,2,4,1,99
110759,0 99 99 99 99 99,0,99,99,99,99,99
38286504,,,NA,NA,NA,NA,NA
27670464,1 99 99 99 99 99,1,99,99,99,99,99
28059273,0 99 99 99 99 99,0,99,99,99,99,99
51050357,0 99 99 99 99 99,0,99,99,99,99,99
42912872,0 99 99 99 99 99,0,99,99,99,99,99
37596000,1 3 1 99 99 99,1,3,1,99,99,99
36904299,,,NA,NA,NA,NA,NA
52234838,0 99 99 99 99 99,0,99,99,99,99,99
46047369,0 99 99 99 99 99,0,99,99,99,99,99
27005657,0 99 99 99 99 99,0,99,99,99,99,99
44338524,,,NA,NA,NA,NA,NA
55172919,1 4 1 99 99 99,1,4,1,99,99,99
38023512,,,NA,NA,NA,NA,NA
37222709,0 99 99 99 99 99,0,99,99,99,99,99
30293015,1 3 1 99 99 99,1,3,1,99,99,99
38654737,0 99 99 99 99 99,0,99,99,99,99,99
48522560,,,NA,NA,NA,NA,NA
38964462,0 99 99 99 99 99,0,99,99,99,99,99
37737491,1 1 2 2 99 99,1,1,2,2,99,99
34324157,0 99 99 99 99 99,0,99,99,99,99,99
31698404,1 1 2 4 2 99,1,1,2,4,2,99
47103415,,,NA,NA,NA,NA,NA
55243579,0 99 99 99 99 99,0,99,99,99,99,99
32559073,0 99 99 99 99 99,0,99,99,99,99,99
28633549,1 3 1 99 99 99,1,3,1,99,99,99
46657746,0 99 99 99 99 99,0,99,99,99,99,99
38419198,1 1 2 4 1 99,1,1,2,4,1,99
45977050,,,NA,NA,NA,NA,NA
42241815,0 99 99 99 99 99,0,99,99,99,99,99
51692874,1 3 1 99 99 99,1,3,1,99,99,99
34572292,0 99 99 99 99 99,0,99,99,99,99,99
47320849,,,NA,NA,NA,NA,NA
32973868,0 99 99 99 99 99,0,99,99,99,99,99
44755370,0 99 99 99 99 99,0,99,99,99,99,99
55268259,0 99 99 99 99 99,0,99,99,99,99,99
42441477,1 99 99 99 99 99,1,99,99,99,99,99
42730445,,,NA,NA,NA,NA,NA
45016537,0 99 99 99 99 99,0,99,99,99,99,99
43084635,0 99 99 99 99 99,0,99,99,99,99,99
49753008,1 1 2 4 1 99,1,1,2,4,1,99
30306473,1 1 2 4 1 99,1,1,2,4,1,99
31211638,0 99 99 99 99 99,0,99,99,99,99,99
34434986,0 99 99 99 99 99,0,99,99,99,99,99
38601379,0 99 99 99 99 99,0,99,99,99,99,99
37000717,0 99 99 99 99 99,0,99,99,99,99,99
31593090,0 99 99 99 99 99,0,99,99,99,99,99
31345470,0 99 99 99 99 99,0,99,99,99,99,99
32929733,0 99 99 99 99 99,0,99,99,99,99,99
43849761,0 99 99 99 99 99,0,99,99,99,99,99
37943061,0 99 99 99 99 99,0,99,99,99,99,99
47474480,0 99 99 99 99 99,0,99,99,99,99,99
53251663,0 99 99 99 99 99,0,99,99,99,99,99
42472698,0 99 99 99 99 99,0,99,99,99,99,99
35159441,1 99 99 99 99 99,1,99,99,99,99,99
30828423,0 99 99 99 99 99,0,99,99,99,99,99
47614673,1 1 2 4 1 99,1,1,2,4,1,99
29373540,0 99 99 99 99 99,0,99,99,99,99,99
38081253,1 99 99 99 99 99,1,99,99,99,99,99
44235374,1 4 1 99 99 99,1,4,1,99,99,99
41347236,1 4 1 99 99 99,1,4,1,99,99,99
48825960,1 99 99 99 99 99,1,99,99,99,99,99
45937829,1 3 1 99 99 99,1,3,1,99,99,99
37031319,1 1 2 4 1 99,1,1,2,4,1,99
38286835,0 99 99 99 99 99,0,99,99,99,99,99
53840364,1 1 2 4 1 99,1,1,2,4,1,99
54753179,0 99 99 99 99 99,0,99,99,99,99,99
45724319,0 99 99 99 99 99,0,99,99,99,99,99
29525668,0 99 99 99 99 99,0,99,99,99,99,99
27841909,0 99 99 99 99 99,0,99,99,99,99,99
44654293,0 99 99 99 99 99,0,99,99,99,99,99
55565517,1 99 99 99 99 99,1,99,99,99,99,99
30627465,0 99 99 99 99 99,0,99,99,99,99,99
38401084,0 99 99 99 99 99,0,99,99,99,99,99
38068950,1 1 2 4 1 2,1,1,2,4,1,2
44093435,0 99 99 99 99 99,0,99,99,99,99,99
55381360,0 99 99 99 99 99,0,99,99,99,99,99
32218857,0 99 99 99 99 99,0,99,99,99,99,99
30283574,1 99 99 99 99 99,1,99,99,99,99,99
45326925,0 99 99 99 99 99,0,99,99,99,99,99
54301252,0 99 99 99 99 99,0,99,99,99,99,99
42451885,0 99 99 99 99 99,0,99,99,99,99,99
51802657,0 99 99 99 99 99,0,99,99,99,99,99
47249217,0 99 99 99 99 99,0,99,99,99,99,99
38070550,1 99 99 99 99 99,1,99,99,99,99,99
38067968,0 99 99 99 99 99,0,99,99,99,99,99
36188549,1 4 1 99 99 99,1,4,1,99,99,99
27111294,1 3 1 99 99 99,1,3,1,99,99,99
28729667,0 99 99 99 99 99,0,99,99,99,99,99
36778847,,,NA,NA,NA,NA,NA
54797150,0 99 99 99 99 99,0,99,99,99,99,99
45945629,1 3 1 99 99 99,1,3,1,99,99,99
44268767,1 3 1 99 99 6,1,3,1,99,99,6
51569374,,,NA,NA,NA,NA,NA
36562742,0 99 99 99 99 99,0,99,99,99,99,99
32075894,1 3 1 99 99 99,1,3,1,99,99,99
39746717,0 99 99 99 99 99,0,99,99,99,99,99
36556241,0 99 99 99 99 99,0,99,99,99,99,99
32677335,0 99 99 99 99 99,0,99,99,99,99,99
49120269,,,NA,NA,NA,NA,NA
27271838,0 99 99 99 99 99,0,99,99,99,99,99
43652909,0 99 99 99 99 99,0,99,99,99,99,99
55381657,1 1 2 5 1 1,1,1,2,5,1,1
38339416,0 99 99 99 99 99,0,99,99,99,99,99
50239109,0 99 99 99 99 99,0,99,99,99,99,99
38778635,1 3 1 99 99 99,1,3,1,99,99,99
50682050,,,NA,NA,NA,NA,NA
40870685,0 99 99 99 99 99,0,99,99,99,99,99
51464680,1 3 1 99 99 99,1,3,1,99,99,99
28335198,0 99 99 99 99 99,0,99,99,99,99,99
53245098,1 1 2 5 1 1,1,1,2,5,1,1
54173410,,,NA,NA,NA,NA,NA
41442516,0 99 99 99 99 99,0,99,99,99,99,99
45647756,0 99 99 99 99 99,0,99,99,99,99,99
29127872,,,NA,NA,NA,NA,NA
51629159,1 3 1 99 99 99,1,3,1,99,99,99
51734782,0 99 99 99 99 99,0,99,99,99,99,99
53811895,0 99 99 99 99 99,0,99,99,99,99,99
47325960,,,NA,NA,NA,NA,NA
51939105,0 99 99 99 99 99,0,99,99,99,99,99
36656376,1 1 2 4 1 99,1,1,2,4,1,99
30321620,0 99 99 99 99 99,0,99,99,99,99,99
47193761,,,NA,NA,NA,NA,NA
45768377,1 3 1 99 99 99,1,3,1,99,99,99
50207460,1 1 2 4 1 99,1,1,2,4,1,99
48947725,,,NA,NA,NA,NA,NA
27111475,1 1 2 4 1 99,1,1,2,4,1,99
28306998,0 99 99 99 99 99,0,99,99,99,99,99
52034233,,,NA,NA,NA,NA,NA
43060521,1 1 2 5 1 2,1,1,2,5,1,2
48586346,1 99 99 99 99 99,1,99,99,99,99,99
51209935,,,NA,NA,NA,NA,NA
46655477,,,NA,NA,NA,NA,NA
45949609,0 99 99 99 99 99,0,99,99,99,99,99
38793455,0 99 99 99 99 99,0,99,99,99,99,99
31997282,1 1 2 4 1 99,1,1,2,4,1,99
36937510,1 1 2 4 1 99,1,1,2,4,1,99
43322201,0 99 99 99 99 99,0,99,99,99,99,99
32191057,0 99 99 99 99 99,0,99,99,99,99,99
52252506,,,NA,NA,NA,NA,NA
37087690,0 99 99 99 99 99,0,99,99,99,99,99
28111087,0 99 99 99 99 99,0,99,99,99,99,99
43372628,,,NA,NA,NA,NA,NA
50193879,0 99 99 99 99 99,0,99,99,99,99,99
45252504,0 99 99 99 99 99,0,99,99,99,99,99
30597463,,,NA,NA,NA,NA,NA
36220801,0 99 99 99 99 99,0,99,99,99,99,99
51245041,0 99 99 99 99 99,0,99,99,99,99,99
43067571,1 3 1 99 99 99,1,3,1,99,99,99
29584924,1 99 99 99 99 99,1,99,99,99,99,99
38373163,0 99 99 99 99 99,0,99,99,99,99,99
54484929,0 99 99 99 99 99,0,99,99,99,99,99
54532571,1 1 2 4 1 99,1,1,2,4,1,99
43952135,,,NA,NA,NA,NA,NA
33896887,0 99 99 99 99 99,0,99,99,99,99,99
39799698,1 1 2 4 1 99,1,1,2,4,1,99
38464912,0 99 99 99 99 99,0,99,99,99,99,99
28299490,0 99 99 99 99 99,0,99,99,99,99,99
43097995,,,NA,NA,NA,NA,NA
27910581,0 99 99 99 99 99,0,99,99,99,99,99
45672853,0 99 99 99 99 99,0,99,99,99,99,99
31487825,0 99 99 99 99 99,0,99,99,99,99,99
28623093,1 3 1 99 99 99,1,3,1,99,99,99
49677818,0 99 99 99 99 99,0,99,99,99,99,99
48594967,1 3 1 99 99 6,1,3,1,99,99,6
37493000,,,NA,NA,NA,NA,NA
27661733,0 99 99 99 99 99,0,99,99,99,99,99
48952963,0 99 99 99 99 99,0,99,99,99,99,99
38311697,0 99 99 99 99 99,0,99,99,99,99,99
51870767,0 99 99 99 99 99,0,99,99,99,99,99
36705914,1 1 2 5 1 99,1,1,2,5,1,99
41710368,,,NA,NA,NA,NA,NA
54497299,0 99 99 99 99 99,0,99,99,99,99,99
46941207,0 99 99 99 99 99,0,99,99,99,99,99
42493483,,,NA,NA,NA,NA,NA
27706837,0 99 99 99 99 99,0,99,99,99,99,99
35981986,0 99 99 99 99 99,0,99,99,99,99,99
41524920,,,NA,NA,NA,NA,NA
48315020,0 99 99 99 99 99,0,99,99,99,99,99
40091510,1 3 1 99 99 99,1,3,1,99,99,99
54533681,0 99 99 99 99 99,0,99,99,99,99,99
27895223,0 99 99 99 99 99,0,99,99,99,99,99
47973883,0 99 99 99 99 99,0,99,99,99,99,99
54843274,1 1 2 4 1 99,1,1,2,4,1,99
29496151,1 3 1 99 99 99,1,3,1,99,99,99
37450149,,,NA,NA,NA,NA,NA
50364171,0 99 99 99 99 99,0,99,99,99,99,99
48670143,1 3 1 99 99 99,1,3,1,99,99,99
50344952,1 1 2 4 1 3,1,1,2,4,1,3
47248680,0 99 99 99 99 99,0,99,99,99,99,99
37172242,1 1 2 4 1 1,1,1,2,4,1,1
36742680,1 1 2 4 1 99,1,1,2,4,1,99
45393638,0 99 99 99 99 99,0,99,99,99,99,99
45602806,,,NA,NA,NA,NA,NA
54738399,0 99 99 99 99 99,0,99,99,99,99,99
51623332,0 99 99 99 99 99,0,99,99,99,99,99
49171337,1 3 1 99 99 99,1,3,1,99,99,99
30675527,,,NA,NA,NA,NA,NA
55350197,,,NA,NA,NA,NA,NA
28332712,0 99 99 99 99 99,0,99,99,99,99,99
55249868,0 99 99 99 99 99,0,99,99,99,99,99
55249261,1 1 2 4 1 99,1,1,2,4,1,99
54066432,,,NA,NA,NA,NA,NA
33066116,0 99 99 99 99 99,0,99,99,99,99,99
31455282,1 3 1 99 99 99,1,3,1,99,99,99
50515061,0 99 99 99 99 99,0,99,99,99,99,99
54941858,,,NA,NA,NA,NA,NA
35072124,0 99 99 99 99 99,0,99,99,99,99,99
28263216,0 99 99 99 99 99,0,99,99,99,99,99
28637571,0 99 99 99 99 99,0,99,99,99,99,99
53087922,,,NA,NA,NA,NA,NA
51499249,,,NA,NA,NA,NA,NA
35169897,1 1 2 4 1 99,1,1,2,4,1,99
37785086,0 99 99 99 99 99,0,99,99,99,99,99
46429432,0 99 99 99 99 99,0,99,99,99,99,99
43197490,0 99 99 99 99 99,0,99,99,99,99,99
31633530,0 99 99 99 99 99,0,99,99,99,99,99
35098526,,,NA,NA,NA,NA,NA
37673425,0 99 99 99 99 99,0,99,99,99,99,99
